,ogc_fid,GEOMETRY,in1,id,cultivo,originfid,NDVI_1,TNDVI_1,RVI_1,SAVI_1,TSAVI_1,MSAVI_1,MSAVI2_1,IPVI_1,LAIFromNDVILog_1,LAIFromReflLinear_1,LAIFromNDVIFormo_1,NDVI_2,TNDVI_2,RVI_2,SAVI_2,TSAVI_2,MSAVI_2,MSAVI2_2,IPVI_2,LAIFromNDVILog_2,LAIFromReflLinear_2,LAIFromNDVIFormo_2,NDVI_3,TNDVI_3,RVI_3,SAVI_3,TSAVI_3,MSAVI_3,MSAVI2_3,IPVI_3,LAIFromNDVILog_3,LAIFromReflLinear_3,LAIFromNDVIFormo_3,NDVI_4,TNDVI_4,RVI_4,SAVI_4,TSAVI_4,MSAVI_4,MSAVI2_4,IPVI_4,LAIFromNDVILog_4,LAIFromReflLinear_4,LAIFromNDVIFormo_4,NDVI_5,TNDVI_5,RVI_5,SAVI_5,TSAVI_5,MSAVI_5,MSAVI2_5,IPVI_5,LAIFromNDVILog_5,LAIFromReflLinear_5,LAIFromNDVIFormo_5,NDVI_6,TNDVI_6,RVI_6,SAVI_6,TSAVI_6,MSAVI_6,MSAVI2_6,IPVI_6,LAIFromNDVILog_6,LAIFromReflLinear_6,LAIFromNDVIFormo_6,target_combined,target_compined_maiz_soja_others,target_maiz_others,target_soja_others
0,1,b'\x01\x01\x00\x00\x004t\xe1;\x9cDP\xc0\xb8\x9f\xea\x99\xbd\x01A\xc0',014035,3,MAIZ,409,-0.9951469254068361,-0.9813012306114968,-1.0112420639820876,0.4487287323992209,0.929328278511858,0.601606366926008,0.5646391802920229,-0.9951468954894521,-1.0105642815060454,0.14652430490841983,-1.015242087747511,-0.8248348531226447,-0.7808595566084777,-0.896176082823227,0.13181563289265982,0.8932549520392654,0.2577765222015061,0.22740301035055446,-0.8248356741620042,-0.904992319672421,-0.18907030915552786,-0.9135919848241788,-0.10675368642351223,-0.05978384066837186,-0.286008534786232,0.40152815787298535,0.4884526351090376,0.47048548627515835,0.4527469372355545,-0.10675327505365594,-0.2286871613022149,0.3207553495782914,-0.33589391832679966,-0.3925674520398661,-0.3673521400518786,-0.4616974642324467,-0.21549272567985206,0.14079409237614987,-0.2343026212315902,-0.2358270812038432,-0.3925672004460237,-0.4479724220703595,-0.2516961560554428,-0.4810781195739734,-1.3578257236985507,-1.3903776585307992,-1.0492173577639714,-0.7066703888300134,0.8163243745255875,-0.5384997512035614,-0.5580280883110581,-1.3578259579142695,-1.1638551816576026,-1.2115165788646833,-1.0580308083334036,-1.0751366443949717,-1.0756898724711654,-0.9718840299081808,-0.2588076193587783,0.664267217259515,-0.18520284243645377,-0.19849033118051276,-1.075136661979259,-1.0212204752360545,-0.6092383949277083,-0.9690565120805654,MAIZ_3,MAIZ_3,1,0
1,2,b'\x01\x01\x00\x00\x00 \xf1\x0b\xeaL\xd5O\xc0\xed\xd5z\x0cd\xeb@\xc0',014084,1,SOJA,14,0.08042730340322622,0.09570040047043148,-0.0022286720901943885,0.8302607577974603,0.6391453966791318,0.8186112882180626,0.8238724557253091,0.08042782267750634,0.0309880096327821,0.8230624847964675,-0.02522317264846124,0.5653434800222438,0.5555589538894754,0.5261369286903809,1.163590419268932,0.820218174793594,1.1727933950076916,1.1822824567584047,0.5653435055983728,0.5568014469564846,1.2663514774701095,0.5140720235047008,0.502156790005859,0.5312200723031025,0.2739724557795784,1.504652736579224,0.7032540214730126,1.647469579414094,1.6426394997736684,0.5021565944078079,0.37087034931849977,1.3278412381478129,0.22497937436938253,1.640440024022699,1.6032728387110342,1.632711433978846,1.4567384068694471,-0.22930537559687444,1.1503323703231418,1.220404076136937,1.640439551035701,1.6692352061219224,1.6155537751981988,1.697394202857938,1.530247429026455,1.4893194601561575,1.710500556896244,0.2643575935698518,-0.9134362993790597,0.04107274485108315,0.054816490722706404,1.5302474319860853,1.667678985304153,0.5661743829847844,1.7317740095671146,-1.0222246530383639,-1.0198029979756396,-0.9377558780029323,-0.0766892664245207,0.7962201630017331,-0.00041784744089210055,-0.015077758763063559,-1.0222243656160956,-0.9800445518194728,-0.4442182268309595,-0.9373591476409967,SOJA_1,SOJA_1,0,1
2,3,b'\x01\x01\x00\x00\x00\xeat\x81\xac\r\xceO\xc0\xc6\x06r\x07\x1b\xeb@\xc0',014084,2,MAIZ,13,-1.521464968231081,-1.5230327986890144,-1.4453089511992665,-0.2076171352146693,0.7330190557317341,-0.05635110254368493,-0.08595683497094603,-1.5214649145543493,-1.4827895314312152,-0.7204515901885898,-1.4211961693286508,-0.49192771234559113,-0.45375687948019483,-0.5918412054629856,0.45862579905898926,0.9453469001685656,0.5721264812143843,0.5445550373658197,-0.4919272426247725,-0.5774904767893336,0.26260738687320884,-0.6192154546841802,0.29868184939960857,0.33722281229620343,0.06999176677984482,1.1661057141109454,0.6683072692717092,1.292411383274442,1.2790868068777117,0.2986818561192509,0.1597656651583956,1.0072033672574012,0.015324711612443588,-0.10238761392612716,-0.0700536866961113,-0.2655551871153547,0.3052069431760959,0.27386026603427216,0.250898670260883,0.25762127879727836,-0.10238760642023144,-0.21406733511660475,0.2704947609323574,-0.28372284859033287,0.41629948142905826,0.4438252838121099,0.13852637650014027,-1.4937126496805984,-1.5579788897254236,-1.4861964681192947,-1.486509417960394,0.41629948098570857,0.23840097948257866,-0.9875237704949656,0.158537913823316,0.3414680623710309,0.3636286796096469,0.16095815977575997,-1.0130764448884015,-1.2696955490541335,-1.0265484280657806,-1.025681815266498,0.34146804294065136,0.2314269498313615,-0.7511015385940961,0.14828772343098476,MAIZ_2,MAIZ_2,1,0
3,4,b'\x01\x01\x00\x00\x00\xa81\x8cV\xed\xd3O\xc0\x0c\x9f\x10\xf7\xb6\xea@\xc0',014084,2,MAIZ,15,-0.36613143272530496,-0.3467395686090164,-0.4429353858148014,0.7381725630834732,0.7960983618377013,0.8016507300854185,0.7868389326299582,-0.3661308932922168,-0.4148611550747256,0.6443614317511865,-0.46466724758296085,-0.020834810819250774,0.0013315286345640764,-0.12457155492574054,0.976014502745547,1.0591154116336037,1.0867956647218813,1.061835514058973,-0.020834346700097935,-0.09097324496826881,0.9908857483148767,-0.15428400376793522,0.3343805192856819,0.37150284384064963,0.10443456634444237,1.295739807531258,0.7394641501168394,1.449575183079702,1.4325261246110645,0.33438052635485704,0.19596063947666276,1.1261086876911846,0.05035493020037907,0.7126227319516751,0.7347541907034297,0.42849099870215773,0.30464475457659157,-0.3760474669429583,0.12212873065551594,0.14302174755097047,0.7126227448441487,0.542326198101398,0.47057860695315645,0.44206838979758234,0.510866697242338,0.535377133168571,0.23446281368352487,-1.1850828300085363,-1.3538401413371817,-1.2181590830536553,-1.2195132102730126,0.51086669708788,0.33595911341000484,-0.7492401616394022,0.2598895580190916,-1.0056032240340333,-1.0022829293662883,-0.9269291703460236,-1.3443174080061726,-0.7285505187390873,-1.2594397349246915,-1.2593722623071144,-1.0056026315579165,-0.9670338421881929,-1.2606799593739595,-0.9272677889719618,MAIZ_2,MAIZ_2,1,0
4,5,b'\x01\x01\x00\x00\x00\xb7\xdb\xc9y\xec\xd5O\xc0\xc6h\x1a\x19\x08\xeb@\xc0',014084,2,MAIZ,16,-0.4245179175689267,-0.40507308958236815,-0.4981633083773122,0.5407083325439699,0.6879534103423577,0.5840649380706285,0.5746092536886802,-0.4245179134112014,-0.47169428935951446,0.3972730857341219,-0.5190182618750245,0.10417632379003368,0.12062114789728141,0.0073448751920345634,0.9991729538641545,0.9909012438832424,1.0829243776164488,1.0667039814720334,0.10417678642270563,0.043027538786997443,1.030181250549321,-0.020559535154724796,0.37219052825079624,0.40769574301181266,0.14152009459040332,1.3155878271969659,0.7060091043211775,1.45714453604046,1.4447033164307033,0.3721909443100916,0.23467796461747,1.1472755334320937,0.08825022748102192,1.0442046091349253,1.0505723211412537,0.7934196489236275,0.059207781243661835,-0.7746921637955371,-0.1472487375490927,-0.129149621978018,1.0442041322072797,0.9044475749517051,0.3247279079175896,0.8283664966561946,0.5112558101150387,0.5357523310212087,0.234868076930123,-1.1341949047996518,-1.3123572170099813,-1.172919361089487,-1.1743224649167945,0.5112558099617694,0.33636739226660367,-0.7118005686779475,0.2603170061616443,-1.1976198854757418,-1.2057498670712894,-1.048967367745998,-1.350246226149789,-0.5599239054852279,-1.252600572099223,-1.2532894366136798,-1.197619597824902,-1.1151543578862015,-1.3308067279461016,-1.0399984602740941,MAIZ_2,MAIZ_2,1,0
5,6,b'\x01\x01\x00\x00\x00\x88T\x03\xc2=\xe0O\xc0\xf0\xb2\x87\x96\xfd\xfc@\xc0',014084,20,CAMPONATUR,255,-0.0656026511715235,-0.04827007057265599,-0.15001637331426104,0.02685891944846122,0.1151424335007302,-0.0387784627240988,-0.026905477308454457,-0.06560212530507627,-0.11703705867993813,-0.06487870017917877,-0.17367080927071069,2.602196699429962,2.38917408073885,3.6549189018061456,0.13980314603050145,-1.2793676676447594,-0.15035660641340398,-0.10528541000437648,2.6021967007863016,3.3022444007819716,0.27974313817948726,3.872777386689566,0.7440469056651006,0.7576018203118974,0.5430938105755263,0.32111122974178824,-0.8286724057634559,0.13201195983321676,0.15862677678594247,0.7440465081254868,0.6382020972376884,0.4967251845339595,0.5083510215838958,-0.5777101913252886,-0.5602562832044694,-0.5761113404972588,-0.8246101900263486,-0.22026764467071971,-0.8191656625175405,-0.8223916717382114,-0.5777101869609015,-0.5893690561902409,-0.7442586440471076,-0.5934253912852191,-0.20211093925764678,-0.16912740808798254,-0.3857562755220313,0.40750361535621415,0.3814707442856152,0.369294103950881,0.3744989653433397,-0.20211048488491642,-0.32994703812192633,0.343717527917089,-0.39539756368747264,-0.17944867581011179,-0.1525358398936955,-0.31572649967799393,-0.05214146230914309,0.10120491135142774,-0.09500718534966875,-0.09538803689742634,-0.17944838948613312,-0.26943383603763216,-0.12188066669077915,-0.3347701430963704,CAMPONATUR_20,OTHER,0,0
6,7,b'\x01\x01\x00\x00\x00p2\xd6-@\xd2O\xc0\x88\xf8o2x\x02A\xc0',014084,20,CAMPONATUR,260,-1.5217452199156993,-1.5233223241963774,-1.4455308146515728,-0.6461418031998526,0.34006922592323957,-0.5509948898786751,-0.5659975291419337,-1.5217446283152376,-1.4830351662703476,-1.05169292290428,-1.4214001580089803,-0.035493184614421545,-0.012695928759754848,-0.13981138014320646,-0.25070300468052437,-0.15490247352121794,-0.31598530772198113,-0.30931595684858176,-0.03549228874806696,-0.10654580871880819,-0.32902867514578565,-0.1696678387454678,0.21915951132135558,0.2604792849491644,-0.004802546150900778,0.10651175812732067,-0.39859012953723016,-0.0015588826607341008,0.008214770698827213,0.2191595172623787,0.08036241325797155,0.2742778680004029,-0.060169958124431294,-0.8619170084784178,-0.8615305531995744,-0.7375988118894958,-0.7881763834786931,0.12988567065009618,-0.7350008048690668,-0.743095268291535,-0.8619167599866071,-0.7957927540245869,-0.8765077685188758,-0.7476601965174287,-1.0773404229793633,-1.0838812126957902,-0.9152254665559073,-0.6113364517578764,0.5313495921335804,-0.5063948924353541,-0.5199301004598542,-1.077340427985607,-0.9822737162551409,-0.9120429456358194,-0.9314144947241938,-0.8003828945250854,-0.7874044749256558,-0.7889110721214475,-0.5017622348470013,0.14799691675881022,-0.4728757284007143,-0.47943295008678455,-0.8003832175429361,-0.8033084305158138,-0.6643899403348213,-0.7971989916326098,CAMPONATUR_20,OTHER,0,0
7,8,b'\x01\x01\x00\x00\x00\xa8\x14\xe7g;\xd2O\xc0x\x04l\xc2\xdd\x02A\xc0',014084,20,CAMPONATUR,261,-0.9940571175123318,-0.98019007866432,-1.0103068383322,-0.10189901193914,0.5040424091548124,-0.038698990361535505,-0.05114267278158338,-0.9940581634663018,-1.0095631524380504,-0.4162931224963496,-1.0143524863549673,-0.24478878172044297,-0.21390255571599162,-0.3523779560461466,0.058975199110419846,0.34914703423561744,0.051602079249330766,0.050723759849912266,-0.24478960965700733,-0.3257916637018264,-0.09812684331381827,-0.38275306389763786,-0.2214394023047064,-0.17478038952870598,-0.3762788934524433,0.2156878439174351,0.464514898271652,0.27960379346002684,0.2604302933891461,-0.22143980929759058,-0.3316963529652499,0.1546874540649428,-0.4212586166715571,-0.741169732896992,-0.7327496058688158,-0.670954781400287,0.05837119495468417,0.7316607080570999,0.14472222783758532,0.12972264130577363,-0.7411692376013294,-0.7095882057739705,-0.23408760157148362,-0.6846818172522489,-1.249466237698502,-1.2711371009779022,-0.9991066531542022,0.11678455572116604,1.3278314506047744,0.33958299513965295,0.30965230581319814,-1.2494662432305697,-1.095037148313811,-0.532061731286646,-1.0112696533865586,-1.2674696691404168,-1.280359974662869,-1.0917672282678048,-0.37142562168794635,0.740506195234882,-0.27102656484695614,-0.28676502030773954,-1.2674696864740596,-1.1678817488691797,-0.7949084112765333,-1.0789809946961797,CAMPONATUR_20,OTHER,0,0
8,9,b'\x01\x01\x00\x00\x00\x98\x14\xe5\xcc\xfc\xe0O\xc0\xe8\x0f\xc4ms\xfc@\xc0',014084,3,MAIZ,256,-1.6641152273462205,-1.6716278528361967,-1.5570808186656082,-0.07916519013342019,0.9296438917725239,0.12988732179123016,0.0857917564944734,-1.6641146293188112,-1.6069813364068846,-0.6842962070007982,-1.5234160309485705,-1.500565601153376,-1.4597550596004827,-1.4569474364935349,-0.21250514307827512,1.1454838692362603,0.01777040751157266,-0.03457115586596297,-1.500564903652607,-1.5327455231458054,-0.8467074650785281,-1.4349808412028846,-0.16197212944792308,-0.11499714058066264,-0.329992367122057,0.4372121271330677,0.6249513328706061,0.5446535658046284,0.5187203543545212,-0.16197171861872164,-0.27863402750428423,0.3143189166418192,-0.3776983201569905,2.6335536530579238,2.48491957313596,3.9833702604484658,1.1923405531939093,-0.8935177646636923,0.7989436691838226,0.8621538428822549,2.633553186634626,3.5045298020233298,1.4302741690777012,3.82614463023523,1.6009495120193367,1.5533996800737804,1.8568770416273188,0.602112191292849,-0.7487915522747352,0.3513115220835297,0.373628501767281,1.6009490584897021,1.7871198279481837,0.8712380062200226,1.865394424710799,-1.0966322648205196,-1.098444517980274,-0.9856036263292037,-0.3826662820329484,0.5549658927976289,-0.3117475018720294,-0.3237882624567234,-1.0966322823767942,-1.0378441169463362,-0.7088994028067216,-0.9817501329799896,MAIZ_3,MAIZ_3,1,0
9,10,b'\x01\x01\x00\x00\x00X\xd1\xa4T{\xd2O\xc0\x80\xd7vF-\x02A\xc0',014084,3,MAIZ,259,0.06264234860757228,0.07820366980925376,-0.020426068625529648,1.0670175895528482,0.8038653313349289,1.0960634664565767,1.09118026795135,0.0626423307736323,0.012840691526057865,1.1251857020686813,-0.043557185022251026,0.5182183079866225,0.511475047428261,0.4706619404880887,0.8119734083325396,0.5473043564975588,0.7700762466321989,0.7874125890853182,0.5182174709773026,0.5028289238028093,0.8189980501904149,0.45630810862848625,0.6957347520628712,0.712743269873287,0.48680719621751095,0.4644294373130163,-0.5981257700993527,0.30053248768862934,0.32823706037513617,0.6957345583601809,0.583276448105343,0.5727002488331471,0.4485589963631217,0.19858474488624883,0.23213468291857678,-0.03689019792019899,-0.5978472861177442,-0.7093069803531938,-0.6907986534381516,-0.6865328688871999,0.19858475438133527,0.04644521757368157,-0.33235055991229984,-0.04796185931787094,-0.8806692129704743,-0.8730378860778599,-0.8123385410851629,0.15235980624888487,0.8952605702744368,0.25539412870247535,0.24202780713736233,-0.8806694457285361,-0.8478634726763695,-0.19982554521404336,-0.831076441391215,-1.173457600018407,-1.18001628829549,-1.0339684992070428,-0.47707399299308895,0.5288532935382717,-0.39806403031984805,-0.4102035718913782,-1.1734576174745643,-1.0967740215187856,-0.8130686140076719,-1.026267427270234,MAIZ_3,MAIZ_3,1,0
